93;42;4.2347
63;93;4.1464
42;93;3.8384
63;10;3.3651
93;105;2.1898
10;42;1.9837
139;42;1.9226
63;99;1.6531
63;56;1.5467
10;105;1.5059
105;93;1.4946
139;105;1.1662
10;56;1.1549
93;63;1.0643
63;84;1.0575
93;56;0.9896
56;93;0.8968
10;84;0.8945
93;59;0.8741
99;42;0.8605
