620;4Exchange;;0;76211
618;24BestEx;;0;34578091
624;VV-Obmen;;0;68223
622;ProstoCash;;0;1442574359
625;PayGet;;0;28289378
629;MonEx;189133223119;2817;1348685
626;Best-Obmen;;0;0
640;BTC2Pay;;0;2733550
636;WorldChange;;0;133370955
664;BitHunter;;0;47430
667;BitMonsters;;0;391782
645;BtcBit;;0;6927499
681;CryptoHome;;0;1849764
635;Staff-Obmen;;0;14562
633;YChanger;;0;602950327
733;Bonanza-Obmen;;0;25085
736;Обменник-UZ;;0;7361
634;BestCoin;;0;8426586
668;MyCryptoMarket;;0;1890671
650;Real-Bit;;0;6382965
638;Bitcoin24SU;;0;619557
642;BuyBit;;0;0
666;1Обмен;;0;24974801
655;BitStore;;0;8188908
709;Nexchange;;0;0
659;1-Online;;0;370705270
665;Perfect-Change;;0;24359
670;FastEx;;0;655108
652;LasloBit;;0;375099
731;BigBank;;0;846472
689;TransCoin;;0;6738441
651;Монетка;702499140547;861;34872
657;Easy-Changer;;0;498649
661;Ферма;;0;35110799
654;Ru-Bas;;0;167597
738;HASchange;;0;2377619
702;Papa-Change;;0;729579
660;FlyChange;290933993890;2914;5109530
714;Top-Exchange;;0;1140727
719;ObmenLite24;483565345269;961;7570
715;Coins-Trade;;0;117770
658;BtcTenge;;0;22069275
762;TetChange;;0;1525524
686;1Mile;;0;4195
695;BTC-Обменник;;0;41020311
706;HoBit;;0;8817341
705;Cryptonex;;0;64058
713;CashOut;;0;431472
701;WMCash;236702904683;1372;215429
749;BitOkk;;0;274111681
690;Fair-Exchange;413428403759;92;0
685;BitCash;;0;1088469
684;100Bitcoins;;0;21855798
723;BitObmen;;0;59052
718;Platov;;0;17452025
704;Change-X;;0;25225544
692;C1kWorld;;0;0
688;ExchangeExpress;279259009479;810;0
710;Bittrend;;0;6083607
712;Criptify;;0;124475
755;Big-Changer;;0;6589
699;BitPro;;0;0
703;Obmen4you;320026778932;1348;10315
716;Bitok777;;0;2519503
782;Tec-Bit;;0;11647
750;CashAdmin;;0;449696
763;PushPayer;753021635396;3;84963
758;CryptoBox;;0;16158302
741;BTCe-Obmen;;0;8026641
737;BonkyPay;232342940453;0;60809901
761;FlashObmen;;0;560231
754;ObmenIM;;0;101020
783;ОбменДенег;;0;22278
770;BTC24pro;;0;0
779;MoneyMix;;0;142550
790;Турбина;;0;33053
776;XbiTrade;;0;277076
785;PayMarket;;0;91596
775;AllWMCash;;0;1238424
804;PayBTC;;0;5581644
780;Bitcoin24Pro;;0;0
774;ОбменМонет;;0;10775538
766;UniCash;;0;120899531
764;NiceChange;;0;596340748
772;CoinPayMaster;;0;106205147
792;SberBit;;0;919713
799;Криптообменник;;0;176799
787;PrivatCash;;0;1264428
801;Coin-Future;;0;0
793;IceBTC;;0;15308810
798;Quickex;;0;72753736
808;ChangeCoins;;0;677700
814;BitBits;;0;191109
835;7Pay;709807738416;1351;575586
827;Crypster;;0;16129028
812;Ex-Bank;;0;1672816
823;Обменочка;;0;91940
809;XbitMoney;155289860990;1358;402221
825;MyChanger;;0;865918
816;WM007;;0;22960
840;YoChange;;0;290420567
841;MegaChangeMe;432189717906;0;1946
838;AlfaExchange;;0;287158566
839;MyInvestStory;;0;3584
821;ExchangeTeam;;0;38397852
815;Belqi;;0;34063787
842;AllMoney;406103529800;225;28443
850;Keine-Exchange;;0;3608207
846;ExchangeYourMoney;;0;0
847;BitPride-Exchange;;0;154007366
848;SwapCoin;;0;20300110
852;RamonCash;;0;13344201
855;CoinStart;;0;12529627
858;FixedFloat;;0;3346237
861;Fex24;;0;700742
865;Bixter;;0;14332409
869;ExpoChange;412963033166;0;85192127
866;Delets;;0;25191221
872;WM-Obmen;362955051206;1688;291216
895;CryptoBarMen;;0;0
867;Сумма;;0;6666924
882;BuyBank;;0;4442759
881;AllTrustMe;;0;0
877;Об-мен;963523258975;136;272637
890;Bitcoff;631856629771;0;880543
884;Cryptex;;0;3811984
905;TraiderIdeal;;0;74048
902;BTC-Волга;;0;853286
885;JPMarket;;0;159149664
897;AnonEx;;0;0
888;GramBit;;0;4294967295
894;КупиБит;;0;1599734
887;KZObmen;;0;447968
898;Вобменка;;0;362570
906;CryptoHonest;;0;114240389
901;WMStar;310224582545;0;403036
899;CoinShop24;;0;298439036
900;Obmen-Box;;0;0
896;CoinChanger;;0;0
910;WMT;797230232341;0;22295
915;CoinGuru;;0;28520745
914;Ex-code;;0;7421
989;CoinsBlack;890273718097;0;996010
913;Quantex;;0;9174709
917;Micro-exchange;;0;26600454
916;Cryptos;;0;403053
925;Sunduk;;0;244271
918;КриптоРай;;0;0
939;EuroBit;;0;5251063
935;Wiki-Exchange;;0;267328248
922;PayWallet;;0;174267
