498;398;0.04084
498;392;0.153515
498;156;2.7296
498;985;4.4082
1005;967;2069.7720146126
1006;993;116.602438157
1006;840;0.0277700677
1006;967;1674.565031733
840;578;0.1185305999
840;417;0.0117923275
840;348;0.0032115874
840;203;0.0450679851
826;978;0.846310088
1014;840;0.5508870783
643;417;0.831363
980;417;0.30987
974;417;0.02856
860;949;1109.29
398;978;497.5
51;417;5.64
498;417;0.20601
643;578;8.43349
980;578;3.1361
974;578;0.29009
978;578;0.1025693625
860;764;320.96
156;578;0.7669
398;840;427.11
51;578;57.13
985;578;0.4737
949;578;1.13075
752;578;1.019645
498;578;2.0896
643;203;3.20516
980;203;1.1915
974;203;0.109968
978;203;0.0389150484
860;752;1243.12
398;348;1.379
51;203;21.69
985;203;0.1799
752;203;0.386757
498;203;0.7925
643;348;0.228154
980;348;0.084975
978;348;0.0027777778
860;643;151.9
398;974;176.88
51;348;1.543
985;348;0.012808
752;348;0.027585
498;348;0.056389
1005;993;144.1098693644
1005;840;0.0343103903
417;840;84.8
417;978;98.8174
417;398;0.1986
417;643;1.2025
860;458;2574.22
860;498;610.46
860;398;24.98
860;417;125.95
860;392;93.98
860;356;142.6
860;360;0.754
860;348;34.05
860;826;14695.53
860;978;12384.8
860;203;481.39
109;840;0.0019542701
1007;993;674.4475431562
1007;840;0.1606229085
1014;967;33228.055776614
398;458;103.19
860;156;1669.74
985;458;0.9575
498;458;4.2171
980;360;0.0018547
980;704;0.0011548
978;360;6.04E-5
860;985;2675.43
860;578;1270.91
860;974;4400.46
860;51;22.4
985;360;0.00027994
840;360;7.02812E-5
840;458;0.2414875634
840;704;4.36052E-5
967;203;7.445E-7
1008;840;0.0238454765
1008;967;1437.3805177445
1008;993;100.1216478021
1012;840;0.0051498808
1009;967;2486.3870310053
1009;840;0.0412380147
109;993;8.210180624
203;392;0.19378
203;360;0.001557
203;356;0.29472
203;978;25.695
203;156;3.45
1012;967;310.378755195
764;978;38.7341
1010;949;0.8940545373
1011;993;32650.609097113
1011;967;468933.17702227
1010;109;4387.8894251865
1010;840;8.6199465563
203;348;0.07137
203;458;5.328
203;578;2.636
203;985;5.56
203;643;0.31209
203;752;2.586
203;764;0.66367
203;949;2.307
203;840;22.065
203;826;30.414
360;156;2219.065
360;978;16459.5
360;826;19525.065
360;392;124.9693
360;458;3421.455
360;578;1690.12
360;752;1652.605
360;764;426.27
360;840;14199.005
360;704;0.625
578;156;1.3089
578;203;0.3794
578;978;9.7495
578;826;11.5392
578;348;0.027082
578;360;0.00058887
578;356;0.11183
578;392;0.073515
578;458;2.0218
578;985;2.1096
578;643;0.11842
578;752;0.9812
578;764;0.25179
578;949;0.8752
578;840;8.3723
578;974;3.4519
578;704;0.000368
704;156;3560.415
704;978;26625.55
704;826;31236.125
704;356;309.445
704;392;199.73
704;458;5493.085
704;578;2732.205
704;643;342.395
704;752;2675.485
704;764;652.025
704;840;22735
458;356;0.055401
458;392;0.036513
458;764;0.12503
458;360;0.000293
458;826;5.7196
458;978;4.8444
458;156;0.6486
458;704;0.000182
458;840;4.146
1011;840;7.7746822448
356;840;74.7836
356;826;103.1555
356;978;87.0137
356;392;0.6563
980;784;7.1542
860;784;2908.36
156;784;1.7396
398;784;116.3
51;784;130.08
498;784;4.7537
458;784;1.128732
840;784;0.2722570106
784;840;3.6725
784;974;1.513684
784;156;0.573676
784;203;0.166041
784;978;4.265885
784;826;5.04811
784;348;0.011833
784;360;0.000259
784;356;0.049005
784;392;0.032235
784;398;0.008588
784;458;0.886863
784;566;0.008951
784;578;0.436625
784;985;0.923806
784;643;0.051915
784;764;0.110186
784;949;0.383163
784;704;0.000161
764;826;45.7712
1013;840;14864.981374178
1013;967;892857142.85714
826;840;0.7246376812
