643;999;4080.1
643;980;2.70013
980;949;2.9052
643;156;11.0445
566;840;410.41
643;978;82.39
764;348;0.1074
980;840;26.3419
980;156;4.0892
980;51;0.054972
980;643;0.36658
102;840;2904.8065834536
974;980;0.092909
974;840;2.4512
974;978;2.8432
974;156;0.38105
974;643;0.034397
974;398;0.0057533
974;826;3.365
978;840;0.8619203586
566;156;63.6922
999;840;0.0174076616
978;764;0.0258605084
643;949;7.74409
997;967;323.8268562565
997;840;0.0051821452
978;156;0.1339351486
156;949;0.7008
156;764;0.1941
156;643;0.0902
156;978;7.4652
398;392;3.72
398;752;49.33
398;203;19.46
398;826;584.47
398;980;16.15
398;860;0.0398
398;51;0.893
967;840;1.65911E-5
967;978;1.92991E-5
967;156;2.6113E-6
967;826;2.28293E-5
967;643;2.344E-7
998;840;0.0165910722
998;978;0.019299129
998;156;0.0026112502
998;826;0.0228293146
998;643;0.0002343786
996;840;4.1437886369
860;840;10710.63
996;967;233644.85981308
826;156;0.1135009364
998;348;4.64239E-5
967;949;1.804E-6
967;348;4.64E-8
398;949;46.22
643;840;71.025
998;949;0.0018039658
102;967;176991150.44248
987;967;94.9442202706
980;978;30.446
992;840;0.0052173324
992;967;314.5504759149
993;840;0.0002596474
993;967;15.6577369027
51;840;478.42
51;974;195.66
51;860;0.045
51;980;18.18
51;643;6.72
51;498;27.66
51;398;1.123
51;156;74.3
764;985;8.4348
498;752;1.9826
643;826;97.65
764;704;0.00146
764;643;0.465
764;203;1.5176
764;784;9.0466
764;156;5.1719
398;764;12.79
51;752;55.42
840;498;0.0578446851
991;967;224.8646314918
991;840;0.0037271711
990;840;0.0183968969
990;967;1107.0029003476
999;978;0.0202525673
980;860;0.0024895
999;974;0.0071253898
999;980;0.0006685908
764;578;3.9306
989;967;52714.812862414
989;840;0.8733603402
988;967;480.1667138831
988;993;30.7144079138
988;840;0.0080102207
51;392;4.183
980;826;35.8566
978;643;0.0121017759
967;764;5.01E-7
998;764;0.0005009857
156;392;0.05659
398;643;5.98
978;826;1.1852835198
398;985;108.14
995;840;0.0057804972
566;978;475.8704
566;826;563.8213
990;993;71.1151061997
986;967;347705.14603616
986;840;5.7562056934
980;356;0.34946
987;840;0.0015703148
995;967;349.528137015
643;398;0.167223
980;764;0.78536
643;51;0.148503
156;356;0.085846
985;840;3.9413
156;360;0.000456
980;398;0.06183
348;840;310
1012;993;24.3332388393
986;993;22214.323795984
980;974;10.6488
102;993;11383039.271485
981;967;18166.95431011
981;993;1162.7906976744
981;840;0.2996631786
983;993;837.6963350785
983;967;13125.943427184
983;840;0.2170944513
984;967;1362.0266957232
984;993;86.9485829555
984;840;0.0225301061
104;967;612088.75286917
104;993;39092.277320615
104;840;10.1283771808
103;967;871.9155985701
103;993;55.6746374189
103;840;0.0144325792
100;967;27602.578080793
100;993;1761.9344630857
100;840;0.4564858931
101;967;149476.83109118
101;840;2.4785463227
982;840;0.7758553806
982;978;0.8998875141
982;967;46827.440880356
982;993;2994.1464437026
105;993;275.5504119479
105;967;4317.2300651902
105;840;0.0713966597
996;993;16092.693916962
997;993;20.3893010813
106;840;0.0322721181
106;967;2010.2118763318
106;993;127.3885350318
764;752;3.846
764;356;0.4433
107;967;2420135.5275895
107;993;154919.86769843
107;840;40.0861370914
108;967;60024.009603841
108;993;3833.1800061331
108;840;0.9930792308
643;974;29.1875
643;860;0.00665107
840;860;9.34143E-5
840;156;0.1553808384
840;974;0.4044425588
840;840;1
840;967;60598.186514431
840;398;0.0023460392
840;980;0.0378946189
840;764;0.0298103768
840;643;0.0140873444
840;566;0.0024338599
840;51;0.0020864093
840;826;1.3745005409
840;978;1.1599703512
348;980;11.75
348;949;33.72
348;764;9.31
348;752;35.9
348;643;4.36
348;985;78.65
987;993;6.0609733923
348;578;36.82
348;458;74.55
348;392;2.7122
348;356;4.14
348;360;0.022
1010;967;549450.54945055
109;826;0.0030075188
109;967;129.7690111601
978;356;0.0114986144
764;360;2.3598
967;356;2.022E-7
998;356;0.0002022359
398;578;50.64
51;356;6.35
764;458;7.9959
643;356;0.949942
840;356;0.0133443202
980;458;6.3551
156;458;1.5497
764;392;29.1911
643;392;0.624148
980;392;0.23193
974;392;0.021433
978;392;0.0075386355
109;980;8.10241E-5
967;392;1.455E-7
998;392;0.0001454504
156;826;8.8029
398;498;24.75
51;985;121.59
974;498;0.14169
978;458;0.207292552
840;392;0.008742749
110;967;30263.137984778
110;993;1928.0825219319
110;840;0.4990785762
348;826;425.41
111;967;54884.742041712
111;993;3499.1339643438
111;840;0.9070245423
1000;840;0.0416404575
1000;967;2449.2395111318
1007;967;8766.1626123165
348;978;359.76
643;985;18.0901
980;985;6.6538
974;985;0.6224
978;985;0.219086846
999;860;1.6386E-6
967;985;4.3259E-6
998;985;0.0043259112
398;417;5.02
51;949;51.87
764;840;33.2299
985;764;0.1184
985;978;4.5733
985;826;5.4083
985;980;0.1494
985;392;0.034484
985;643;0.0554
985;356;0.052582
985;156;0.6129
348;203;14.15
1001;967;16638935.108153
1001;840;275.4756431323
1001;993;1062699.2561105
840;985;0.2538747636
348;156;48.2
980;498;1.5162
1002;967;86355.785837651
1002;993;5518.0024831011
1002;840;1.4293483815
974;51;0.0051109
974;949;0.26572
978;949;0.0933427921
860;704;0.471
109;978;0.0024975025
398;156;66.23
51;978;555.06
985;949;0.4279
949;840;9.2076
949;978;10.68815
949;826;12.64
949;392;8.05955
949;643;0.12926
949;156;1.4317
840;949;0.1078934875
1003;967;63171.193935565
1003;993;4034.3728567394
1003;840;1.0452805063
826;643;0.0102286094
1004;993;304.539156122
1004;840;0.0788574377
1004;967;4763.1522541618
109;949;0.0002333722
998;203;0.0007607677
156;840;6.4386
109;643;3.02291E-5
109;566;2.29316E-5
643;752;8.26004
980;752;3.0082
974;752;0.28393
978;752;0.0997128271
860;980;405.97
967;752;1.9293E-6
998;752;0.0019293292
156;752;0.7456
398;356;5.68
51;826;656.77
985;752;0.4563
949;752;1.0668
752;156;1.342
752;978;10.0159
752;826;11.8346
752;356;0.11516
752;392;0.075583
752;985;2.1918
752;643;0.121018
752;949;1
752;840;8.625
840;752;0.1161110463
643;498;4.11775
993;104;2.55793E-5
989;104;0.0861491319
498;840;17.3513
498;51;0.03621
498;978;20.0616
498;980;0.6587
498;826;23.642
498;949;1.9211
498;974;7.0113
498;643;0.2415
498;356;0.2302
498;860;0.001623
498;398;0.04073
498;392;0.152821
498;156;2.6928
498;985;4.383
1005;967;2169.7857336588
1006;993;114.8804668742
1006;840;0.0297470622
1006;967;1798.1730561749
840;578;0.1187293114
840;417;0.0117921954
840;348;0.0032218052
840;203;0.0456999751
826;978;0.8470269355
1014;840;0.6640676828
643;417;0.839791
980;417;0.31389
974;417;0.028896
860;949;1167.89
398;978;494.08
51;417;5.65
498;417;0.20467
643;578;8.46952
