619;LeoExchanger;;0;104837
620;4Exchange;;0;81634
618;24BestEx;;0;33811230
624;VV-Obmen;;0;74177
622;ProstoCash;;0;1167632368
625;PayGet;;0;27343407
629;MonEx;189133223119;2812;960978
626;Best-Obmen;;0;54558368
640;BTC2Pay;;0;2661523
636;WorldChange;;0;122888229
664;BitHunter;;0;92232
667;BitMonsters;;0;180514
645;BtcBit;;0;7470114
681;CryptoHome;;0;1366253
635;Staff-Obmen;;0;22717
633;YChanger;;0;578200936
733;Bonanza-Obmen;;0;25579
736;Обменник-UZ;;0;11576
634;BestCoin;;0;8194810
668;MyCryptoMarket;;0;1901657
650;Real-Bit;;0;6516009
638;Bitcoin24SU;;0;639614
642;BuyBit;;0;43285
666;1Обмен;;0;23770622
655;BitStore;;0;8099475
709;Nexchange;;0;648171
659;1-Online;;0;350705204
665;Perfect-Change;;0;18601
670;FastEx;;0;652341
652;LasloBit;;0;296328
731;BigBank;;0;843137
689;TransCoin;;0;6816682
651;Монетка;702499140547;860;37558
657;Easy-Changer;;0;495857
661;Ферма;;0;33396554
654;Ru-Bas;;0;146750
738;HASchange;;0;2277564
702;Papa-Change;;0;832125
660;FlyChange;290933993890;2905;5466980
714;Top-Exchange;;0;582632
719;ObmenLite24;483565345269;958;5599
715;Coins-Trade;;0;84349
658;BtcTenge;;0;21535972
762;TetChange;;0;1538776
686;1Mile;;0;13847
695;BTC-Обменник;;0;40368239
706;HoBit;;0;9059426
705;Cryptonex;;0;74957
713;CashOut;;0;1060777
701;WMCash;236702904683;1365;213958
749;BitOkk;;0;268979043
690;Fair-Exchange;413428403759;95;92339
685;BitCash;;0;1071004
684;100Bitcoins;;0;21351421
723;BitObmen;;0;473980
718;Platov;;0;17162094
704;Change-X;;0;24858583
692;C1kWorld;;0;28525527
688;ExchangeExpress;279259009479;797;17152
710;Bittrend;;0;6183566
712;Criptify;;0;177968
755;Big-Changer;;0;31044
699;BitPro;;0;230751952
703;Obmen4you;320026778932;1346;12872
716;Bitok777;;0;970525
782;Tec-Bit;;0;83219
750;CashAdmin;;0;721854
763;PushPayer;753021635396;3;98032
758;CryptoBox;;0;17053311
741;BTCe-Obmen;;0;8006385
737;BonkyPay;232342940453;0;60041326
761;FlashObmen;;0;570897
754;ObmenIM;;0;131730
783;ОбменДенег;;0;0
770;BTC24pro;;0;1132406
779;MoneyMix;;0;211046
790;Турбина;;0;35052
785;PayMarket;;0;94591
775;AllWMCash;;0;1242525
804;PayBTC;;0;5439633
780;Bitcoin24Pro;;0;73029545
774;ОбменМонет;;0;10722741
766;UniCash;;0;109121603
764;NiceChange;;0;559184482
772;CoinPayMaster;;0;103509555
792;SberBit;;0;944099
799;Криптообменник;;0;183440
787;PrivatCash;;0;1194346
801;Coin-Future;;0;246458
793;IceBTC;;0;14119715
798;Quickex;;0;76161668
808;ChangeCoins;;0;505831
814;BitBits;;0;195637
835;7Pay;709807738416;1344;591888
827;Crypster;;0;16089818
812;Ex-Bank;;0;1654305
823;Обменочка;;0;89724
809;XbitMoney;155289860990;1355;651254
825;MyChanger;;0;731218
816;WM007;;0;25064
840;YoChange;;0;287814847
841;MegaChangeMe;432189717906;0;1920
838;AlfaExchange;;0;279095732
839;MyInvestStory;;0;2621
821;ExchangeTeam;;0;39487052
815;Belqi;;0;16271231
842;AllMoney;406103529800;225;0
850;Keine-Exchange;;0;3574064
846;ExchangeYourMoney;;0;657088
847;BitPride-Exchange;;0;145585715
848;SwapCoin;;0;19991026
852;RamonCash;;0;13513000
857;Paytiz;227421344645;224;4375479
855;CoinStart;;0;12736509
858;FixedFloat;;0;2842372
861;Fex24;;0;909418
865;Bixter;;0;14204416
869;ExpoChange;412963033166;0;81183105
866;Delets;;0;24463244
872;WM-Obmen;362955051206;1686;278715
895;CryptoBarMen;;0;0
867;Сумма;;0;6839557
870;Alfa-Trades;;0;243706
882;BuyBank;;0;4580366
881;AllTrustMe;;0;8442679
877;Об-мен;963523258975;141;184481
890;Bitcoff;631856629771;0;905998
884;Cryptex;;0;4203238
905;TraiderIdeal;;0;73507
902;BTC-Волга;;0;0
885;JPMarket;;0;147156600
897;AnonEx;;0;229776
888;GramBit;;0;4294967295
894;КупиБит;;0;4657959
887;KZObmen;;0;381148
898;Вобменка;;0;363409
906;CryptoHonest;;0;108444258
901;WMStar;310224582545;0;20092
899;CoinShop24;;0;293126953
900;Obmen-Box;;0;21795
896;CoinChanger;;0;139276
910;WMT;797230232341;0;21488
915;CoinGuru;;0;27017295
914;Ex-code;;0;1307
989;CoinsBlack;890273718097;0;0
913;Quantex;;0;9878305
917;Micro-exchange;;0;26113527
916;Cryptos;;0;298457
