643;980;2.71922
980;949;2.7633
643;156;11.1911
566;840;410.67
643;978;83.1125
764;348;0.1072
980;840;26.2933
980;156;4.1094
980;51;0.054995
980;643;0.36972
102;840;2574.0058867515
974;980;0.093006
974;840;2.4458
974;978;2.8388
974;156;0.3824
974;643;0.034216
974;398;0.0057132
974;826;3.3363
978;840;0.8637070306
566;156;64.1868
978;764;0.0258980136
643;949;7.52617
997;967;314.4792538036
997;840;0.0049181316
978;156;0.1349946677
156;949;0.6706
156;764;0.1921
156;643;0.0894
156;978;7.4225
398;392;3.75
398;752;49.9
398;203;19.34
398;826;584.39
398;980;16.28
398;860;0.0402
398;51;0.901
967;840;1.58436E-5
967;978;1.83865E-5
967;156;2.4883E-6
967;826;2.16424E-5
967;643;2.21E-7
998;840;0.0158436071
998;978;0.0183864696
998;156;0.002488321
998;826;0.0216423655
998;643;0.0002209801
996;840;3.5543799878
860;840;10690.08
996;967;226244.3438914
826;156;0.1142844082
998;348;4.50778E-5
967;949;1.6608E-6
967;348;4.51E-8
398;949;44.94
643;840;71.6125
998;949;0.0016608494
102;967;166251039.06899
987;967;106.1176845121
980;978;30.4358
992;840;0.0051572976
992;967;324.9749769268
993;840;0.0002243305
993;967;14.1632166251
51;840;477.21
51;974;194.35
51;860;0.045
51;980;18.13
51;643;6.64
51;498;27.23
51;398;1.115
51;156;74.55
764;985;8.3711
498;752;2.0391
643;826;97.805
764;704;0.001464
764;643;0.4654
764;203;1.5104
764;784;9.065
764;156;5.2115
398;764;12.82
51;752;56.05
840;498;0.0570877104
991;967;232.3177177107
991;840;0.003674374
990;840;0.0184440206
990;967;1162.7906976744
980;860;0.0024617
764;578;3.9522
989;967;56721.497447533
989;840;0.898816715
988;967;368.0326813021
988;993;25.7066897547
988;840;0.0058084015
51;392;4.204
980;826;35.9732
978;643;0.0121589713
967;764;4.784E-7
998;764;0.0004783817
156;392;0.056091
398;643;6.04
978;826;1.1823825007
398;985;107.19
995;840;0.0060282217
566;978;475.3095
566;826;561.7144
990;993;82.0645470488
986;967;305250.30525031
986;840;4.8341406348
980;356;0.35119
987;840;0.0016815512
995;967;380.4451207913
643;398;0.167123
980;764;0.7903
643;51;0.149505
156;356;0.085463
985;840;3.9772
156;360;0.000449
980;398;0.061498
348;840;310.56
1012;993;21.7354684809
986;993;21542.67064488
980;974;10.7609
102;993;11614401.858304
981;967;18086.453246518
981;993;1272.2646310433
981;840;0.2868559725
983;993;952.1089212606
983;967;13485.267345425
983;840;0.2137106038
984;967;1370.7079706669
984;993;96.7230239486
984;840;0.0217115049
104;967;596267.36628704
104;993;42114.129290377
104;840;9.4452252497
103;967;972.2897423432
103;993;68.627114573
103;840;0.0154156839
100;967;32107.367035366
100;993;2266.7512920482
100;840;0.5087000037
101;967;170357.75127768
101;840;2.7050143202
982;840;0.7254261879
982;978;0.8418217022
982;967;45777.065690089
982;993;3237.5032375032
105;993;295.0418221783
105;967;4178.505766338
105;840;0.0661874497
996;993;15820.281601013
997;993;21.9921791413
106;840;0.036251586
106;967;2328.342918345
106;993;164.6090534979
764;752;3.9057
764;356;0.4467
107;967;2541296.0609911
107;993;179062.25099156
107;840;40.23335345
108;967;49540.511753486
108;993;3497.3594935824
108;840;0.7845093914
643;974;29.2
643;860;0.00668641
840;860;9.33838E-5
840;156;0.1562866297
840;974;0.4070182979
840;840;1
840;967;63099.743341794
840;398;0.0023348053
840;980;0.0380187531
840;764;0.030075188
840;643;0.0139629702
840;566;0.0024327701
840;51;0.0020913665
840;826;1.3661706101
840;978;1.1606987406
348;980;11.81
348;949;32.55
348;764;9.34
348;752;36.47
348;643;4.32
348;985;78.06
987;993;7.4931624892
348;578;36.84
348;458;74.86
348;392;2.7355
348;356;4.16
348;360;0.0218
1010;967;510204.08163265
109;826;0.0025012506
109;967;114.9689583812
978;356;0.0115303681
764;360;2.3403
967;356;2.054E-7
998;356;0.0002054006
398;578;50.71
51;356;6.38
764;458;8.0277
643;356;0.956167
840;356;0.0133959359
980;458;6.3466
156;458;1.5424
764;392;29.2401
643;392;0.629017
980;392;0.23024
974;392;0.021544
978;392;0.0075648687
109;980;6.88042E-5
967;392;1.393E-7
998;392;0.0001393359
156;826;8.7384
398;498;24.62
51;985;119.98
974;498;0.13976
978;458;0.2080472683
840;392;0.0087890646
110;967;29395.769948704
110;993;2083.8760093774
