615;Pocket-Exchange;;0;53249
619;LeoExchanger;;0;117493
620;4Exchange;;0;70021
618;24BestEx;;0;37353740
624;VV-Obmen;;0;0
622;ProstoCash;;0;1616671305
625;PayGet;;0;30102599
629;MonEx;189133223119;2822;1013046
626;Best-Obmen;;0;1247898023
640;BTC2Pay;;0;2733366
636;WorldChange;;0;142530337
664;BitHunter;;0;17235
667;BitMonsters;;0;391782
645;BtcBit;;0;6882177
681;CryptoHome;;0;1911747
635;Staff-Obmen;;0;15293
633;YChanger;;0;606317539
733;Bonanza-Obmen;;0;25777
736;Обменник-UZ;;0;4388
634;BestCoin;;0;12479379
668;MyCryptoMarket;;0;1998086
650;Real-Bit;;0;5917393
638;Bitcoin24SU;;0;648729
642;BuyBit;;0;44176
666;1Обмен;;0;26855821
655;BitStore;;0;12455125
709;Nexchange;;0;958763
659;1-Online;;0;389268072
665;Perfect-Change;;0;30897
670;FastEx;;0;651495
652;LasloBit;;0;354792
731;BigBank;;0;868934
689;TransCoin;;0;7040603
651;Монетка;702499140547;862;33426
657;Easy-Changer;;0;495628
661;Ферма;;0;34564358
654;Ru-Bas;;0;32996
738;HASchange;;0;1976169
702;Papa-Change;;0;534699
660;FlyChange;290933993890;2925;5454890
693;CryptoBroker;;0;26978008
714;Top-Exchange;;0;1135019
715;Coins-Trade;;0;209069
676;Иеремия76;;0;75664
658;BtcTenge;;0;22684589
762;TetChange;;0;1542550
686;1Mile;;0;31554
695;BTC-Обменник;;0;37311399
706;HoBit;;0;9248418
705;Cryptonex;;0;69143
713;CashOut;;0;1512537
701;WMCash;236702904683;1379;213443
749;BitOkk;;0;290497488
690;Fair-Exchange;413428403759;88;75443
685;BitCash;;0;1118514
684;100Bitcoins;;0;21868723
723;BitObmen;;0;65462
718;Platov;;0;37464843
704;Change-X;;0;25961505
692;C1kWorld;;0;0
688;ExchangeExpress;279259009479;815;17018
710;Bittrend;;0;6374197
712;Criptify;;0;110116
755;Big-Changer;;0;17176
699;BitPro;;0;242834699
703;Obmen4you;320026778932;1350;11838
716;Bitok777;;0;129171
782;Tec-Bit;;0;64309
750;CashAdmin;;0;459661
763;PushPayer;753021635396;3;120872
758;CryptoBox;;0;17037171
741;BTCe-Obmen;;0;7881194
737;BonkyPay;232342940453;0;61085473
761;FlashObmen;;0;776276
754;ObmenIM;;0;122798
783;ОбменДенег;;0;21319
770;BTC24pro;;0;1055046
779;MoneyMix;;0;189206
790;Турбина;;0;28405
776;XbiTrade;;0;440815
785;PayMarket;;0;98758
775;AllWMCash;;0;1243448
804;PayBTC;;0;5684236
780;Bitcoin24Pro;;0;80899322
774;ОбменМонет;;0;10805713
766;UniCash;;0;117358083
764;NiceChange;;0;634304312
772;CoinPayMaster;;0;219483312
792;SberBit;;0;969643
799;Криптообменник;;0;449552
787;PrivatCash;;0;1282057
801;Coin-Future;;0;243145
793;IceBTC;;0;15531406
798;Quickex;;0;74085667
808;ChangeCoins;;0;470360
814;BitBits;;0;163138
835;7Pay;709807738416;1358;546982
827;Crypster;;0;17656160
812;Ex-Bank;;0;1689536
823;Обменочка;;0;99461
809;XbitMoney;155289860990;1361;38817
825;MyChanger;;0;1018942
816;WM007;;0;0
840;YoChange;;0;304983041
841;MegaChangeMe;432189717906;0;1911
838;AlfaExchange;;0;313024671
839;MyInvestStory;;0;2636
821;ExchangeTeam;;0;39988465
815;Belqi;;0;34293671
842;AllMoney;406103529800;225;55855
850;Keine-Exchange;;0;3947184
846;ExchangeYourMoney;;0;988358
847;BitPride-Exchange;;0;0
848;SwapCoin;;0;21675826
852;RamonCash;;0;14243299
855;CoinStart;;0;13456369
858;FixedFloat;;0;3799423
861;Fex24;;0;723201
865;Bixter;;0;15408554
869;ExpoChange;412963033166;0;94623284
866;Delets;;0;26434903
872;WM-Obmen;362955051206;1693;287511
871;BitokBy;;0;514064460
895;CryptoBarMen;;0;1980300
867;Сумма;;0;6961353
870;Alfa-Trades;;0;0
882;BuyBank;;0;4444077
881;AllTrustMe;;0;8522818
877;Об-мен;963523258975;128;239206
890;Bitcoff;631856629771;0;910240
884;Cryptex;;0;4294022
905;TraiderIdeal;;0;0
902;BTC-Волга;;0;837811
885;JPMarket;;0;165140150
897;AnonEx;;0;233904
888;GramBit;;0;4294967295
894;КупиБит;;0;1693635
887;KZObmen;;0;427482
898;Вобменка;;0;374411
906;CryptoHonest;;0;0
901;WMStar;310224582545;0;253627
899;CoinShop24;;0;322864759
900;Obmen-Box;;0;62981
896;CoinChanger;;0;0
910;WMT;797230232341;0;0
915;CoinGuru;;0;29967648
914;Ex-code;;0;5381
989;CoinsBlack;890273718097;0;1085687
913;Quantex;;0;12796024
917;Micro-exchange;;0;30179724
916;Cryptos;;0;606301
925;Sunduk;;0;225855
918;КриптоРай;;0;544620
939;EuroBit;;0;5746256
935;Wiki-Exchange;;0;269094571
922;PayWallet;;0;172407
923;HD-Change;;0;36027
943;TopCash;;0;107168
928;CriptoMoney24;;0;1326701
927;Msk-Exchange;;0;679467097
933;TytCash;;0;66344
929;RoyalCash;;0;854302801
930;Crypto-Store;;0;49184
942;ExHub;;0;11410025
944;EExchanger;330964771407;302;6552592
947;Dynasty-Pay;;0;188126
949;Coco-Pay;;0;35746924
948;AbcObmen;;0;755969626
951;PrideChange;;0;44386058
952;ExLine;;0;170286
954;EggChange;;0;630854614
961;MyBTC;;0;86824210
960;Crybex;195257639270;9;13253394
959;ExchangeKey;;0;56242902
953;Livex;;0;21195
956;Обменко;;0;5345227
958;24Zone;;0;79193499
962;StyleBTC;;0;148270
963;Global-Ex;;0;52454
955;AlfaBit;;0;10442434
966;BlaBlaChange;;0;33138894
964;ExBase;;0;1346917
1018;BissonExchange;;0;956399
967;КриптоОбмен;;0;448665
981;WMChanger;032757413663;0;2048675
1016;Банкир;;0;595253
997;CoinJoin;;0;12714905
985;Tuco;;0;7627765
983;Bitality;;0;12961783
991;BtcLider;;0;858482053
968;CryptoMax;;0;152706499
973;Number1;;0;8213536
977;CityBit;;0;353637
984;Cash-Bit;;0;1803725
969;4Money;;0;99264900
994;TipTopObmen;;0;66105935
976;ChangeProject;;0;4294967295
992;OneMoment;;0;40026211
970;AlfaChange;;0;324542462
987;Itez;;0;2897184
972;BigPay;865127628943;0;19883
974;BestKurs24;;0;144040
980;GrandChange;;0;283940428
975;PremierCash;;0;3496249
986;PayFull;;0;112553
1011;IChangeOne;137024936562;0;380894
999;LetsPay;;0;2665926
1003;Crypto-Market24;;0;0
998;Момент;;0;20097
1027;Nordex;;0;2716974
1013;AvanChange;359556728149;250;49653920
1008;BroExchange;;0;2046787
1005;EezyCash;594705036984;3;8899736
1006;Сова;;0;326226
1002;ExCenter;;0;1051290
1001;CatBit;;0;9715652
1000;BazaObmena;;0;58167897
1014;Coin24;;0;18588432
1015;ТочкаОбмена;512160110371;0;6424
1020;Bit2Cash;;0;1381811
1010;Coinumm;;0;1812635
1017;Buyex;;0;222505
1032;Crypto-Bank;;0;642811
1026;Ripae;;0;23179
1021;Крипта;;0;1547342
1009;CryptoShopping;;0;26586
1019;001K;156178959868;66;2785602
1029;SwiftChange;;0;12894465
1004;ExWm;910856141988;245;22993
1022;Change-Master;238890286272;2090;1742297
1038;Обама;455223738561;143;2098696
1036;CoinCat;;0;105281
1028;BtcSale;;0;926296
1030;4Pay;;0;5137
1023;UnioChange;;0;303682
1033;CosmoChanger;;0;15379835
1025;GlobalBits;;0;19935980
1035;CryptoXchange;;0;6509988
1024;Just-Exchanger;;0;0
1037;Crypik;;0;1461807
1034;ClickPay;285857469245;74;1431086
1047;Money-Office;;0;17218639
1046;Муха;;0;173412
1043;Exolix;164518058707;0;4294967295
1045;AgCash;;0;4393
1044;BitBong;;0;12181231
1041;AnyExchange;;0;543941
1042;CoinBox;;0;1084472
1049;BlaBlaMoney;;0;24427993
1050;Kursov24;;0;7677386
